Classe,Texto
neg,@simonetebetbr Meteu um feminismo para uma Rainha e ainda usou pra fazer política e atacar nosso país
neg,@simonetebetbr falou a mulher de um tom só: mi
neg,@simonetebetbr Chora que faz bem.
neg,@simonetebetbr se fecha feia
neg,"@simonetebetbr Nos q temos vergonha de uma senadora como a Sra, q não teve a coragem de defender as mulheres q foram atacadas covardemente na CPI"
neg,"@simonetebetbr Esse papo manjado já não cola mais, senadora. Ainda bem que a senhora vai estar fora do cenário político."
neg,@simonetebetbr Invejosa! Kkkkkkkk https://t.co/cfDpGr1gzt
neg,"@simonetebetbr Eu vi o qnto vc se preocupa com as mulheres na CPI da Covid.
Caladinha vendo seus companheiros massacrarem as mulheres que vc diz se preocupar. Conversa barata!!🤡🤡🤡🤡"
neg,"@Metropoles Sabe nada, Tebet!"
neg,@simonetebetbr Chora não bb
neg,"@simonetebetbr Esquerda vai te bater Hahahaha e é bem feito, qr flertar com socialista totalitário, agora toma"
neg,"@simonetebetbr Engraçado, eu amo o Presidente!! A propósito, Vc eh patética demais mulher!!"
neg,@simonetebetbr Se a nobre senhora destinar 30% da saliva gasta falando nada e coisa alguma ajudaria a apagar os focos de incêndio. So acho.
neg,"@simonetebetbr Lava a boquinha para falar desse grande e verdadeira mulher que com certeza foi e sempre será um exemplo Feminina, família, religião, mãe e esposa fiel. Ja vc apoia o desrespeito a mulheres. Vide CPI DO CIRCO"
neg,@simonetebetbr Vai dormir mulher! Você é tóxica! 🤮🤮🤮
neg,@simonetebetbr @veramagalhaes Vcs duas são uma vergonha para o Brasil!
neg,@simonetebetbr Quando atacaram a Nize yamaguchi na CPI vc não se posicionou né Simone “Istepi” … cria vergonha na cara … fazer demagogia agora
neg,"@simonetebetbr Lembre-se Simone essa é sua opinião....vc tinha tudo realmente para ser a Candidata....tinha pq para mim e milhões de pessoa ficou marcado seu papel de senadora na CPI do circo, seu conluio com a gangue de Renan e Cia não vai limpar a mágoa e o desprezo do povo brasileiro....."
neg,"@simonetebetbr não respeita nem o luto da inglaterra de tem de ser deselegante, criticando o mandatario eleito democraticamente pelo povo. Triste essa pessoa,🇧🇷🇧🇷🇧🇷🇧🇷"
neg,"@simonetebetbr Há vai se catar sua falsa , você não defende ninguém , só defende o que lhe interessa, vai catar coquinho no asfalto, vai trabalhar ."
neg,@simonetebetbr Tenha compostura e decência! Não consegue parar de fazer política nem quando presta condolências? Não tem um pingo de educação! Sobe no caixão da monarca pra fazer politicagem barata e tentar capitalizar sobre o ocorrido. Você é uma VERGONHA!
neg,@simonetebetbr Tu é chata mesmo viu!! Cansativa!! https://t.co/aAfaAOEZ0r
neg,@simonetebetbr Me sinto envergonhada por ser mulher tendo a Senhora como suposta representante  das Mulheres. Põe  sua cabeça no traseiro  e repense nas besteiras que a Senhora vem postando e dizendo.  Seu passado te condena. Mulher vota em quem quiser. #BolsonaroNoPrimeiroTurno
neg,@simonetebetbr Vergonha é vc tablet.
neg,"@simonetebetbr Como mulher que sou, VOCÊ ME ENVERGONHA, você é patética."
neg,"@simonetebetbr Nem na hora de condolências a senhora perde a chance de alfinetar, pq não se presta única e exclusivamente ao papel que lhe cabe, apenas lamentar a morte de uma MULHER de verdade?!?! Tem que lacrar, que vergonha!"
neg,@simonetebetbr Não usa a morta da rainha pra falar besteira.  🙄🙄
neg,@simonetebetbr VERGONHOSO ESSE SEU TEXTO. Cada dia que passa vc consegue se rebaixar mais.
neg,@simonetebetbr Cruzes outra Dilma fala muita merda !!
neg,"@simonetebetbr Você Tablet, foi a primeira a desrespeitar as grandes Doutoras que foram a CPI do circo. Falastrona!!!"
neg,@simonetebetbr já tá usando a morte da Rainha como palanque... pqp
neg,@simonetebetbr não seja idiota sua sem projeto mimimi não vai eleger ok!!
neg,@simonetebetbr Mimizenta....
neg,"@simonetebetbr Mulher capacho, pulava de amantes em amantes, mente doentia, ....belo exemplo."
neg,@simonetebetbr Procura uma psicóloga urgente mulher vai se tratar
neg,@simonetebetbr ainda bem que você não passa nem dos 5%
neg,@simonetebetbr @veramagalhaes Isso não é jornalista isso é militantes da esquerda e vc Simone não engana ninguém mais .já está mais q demonstrada vc nunca vai representar as mulheres desse país. Pide representar sua bolha da esquerda. Mas a maioria te despreza por ser tão hipócrita...
neg,"@simonetebetbr Desculpe Simone, mas a única coisa patética é você, deixou a Dra Nise, ser maltratada e humilhada na CPI circense, você é uma hipócrita."
neg,"@simonetebetbr Já vi gente chata em mídia social,mas igual a @simonetebetbr não é normal"
neg,@simonetebetbr Ela foi rainha e vc nunca será presidente.
neg,@simonetebetbr Pensa em uma piroca IMBROXÁVEL? É a do presida! Kkkkkk
neu,"@hobiwet mas vão continuar admirando kkkkkkk principalmente quem é da Inglaterra, a família real britânica é uma das mais famosas q existem e tem o respeito de mt gnt, isso não vai mudar. eles tbm são mt cautelosos e discreto, quase n sai escândalo de lá. é o msm do bolsonaro"
neu,"Só pra avisa que eu não sou a favor do Bolsonaro viuuuu, e pq eu não sou Bolsonaro não quer dizer que eu sou a favor do lulaaaaaa tbm, entendam."
neg,"@desmentindobozo @Elizaamacafe @jairbolsonaro , truco, trucooooo, trucooooooi mentiroso. https://t.co/h5YbKKp4SQ"
neu,@naninhw vamos na passeata do bolsonaro?
neg,tomara que dê tempo da rainha fazer uma visitinha pro bolsonaro e carregar ele junto
neg,rainha elizabeth leva o bolsonaro junto com voce 🙏
neg,"Se o príncipe Charles e o Bolsonaro renunciassem, seria o melhor final de ano da minha vida! https://t.co/pahIUYiYIz"
neg,"@spacenews22 @jairbolsonaro Um dos piores presidentes do Brasil, e olha que já passamos por uma ditadura!"
pos,"@BolsonaroSP Bolsonaro reacendeu o patriotismo no Brasileiro, por isso tinha tanta gente na rua. Que bando de gente frustrada, que nem comemorar foi."
neg,"Bolsonaro vc deve ter nojo de bct e fica gritando que não é brocha, toma vergonha"
neg,"a veia morreu e o bolsonaro vai perder , só coisa boa https://t.co/BTsysGfD4K https://t.co/7R7x9lqHOt"
neu,bolsonaro decretando três dias de luto pois cancelasse as aulas também pra eu poder faltar na sexta neah https://t.co/RJ3KcG21OG
pos,MOLEQUE SE LASCOU COM MEU PRESIDENTE BOLSONARO KKKKK. https://t.co/WLY67t8Vuy via @YouTube
neg,"@samihasegawa @jairbolsonaro Nem tudo gira em torno de negócios, respeito talvez pela trajetória dela."
neg,"Tenho uma amiga, q fez faculdade comigo, Q ela teve covid, ficou dias internada em observação e até hj tem sequelas e precisa tomar remédio pro resto da vida por conta disso. 2018 votou em bolsonaro e esse ano votará d novo. E eu jurando q ela tinha mudado de voto depois disso🤦🏾‍♀️"
neu,Que isso Bolsonaro https://t.co/mLY5tEOB7K
pos,"@cirogomes @PDT_Nacional Um homem de bem, disputa a eleição, não recorre a justiça para tirar a chapa de seus adversários @jairbolsonaro e @BragaNetto_gen 
e nem ""toma"" o poder. https://t.co/drDxKX7FaZ"
neg,"Rainha Elizabeth morreu mas por favor, NÃO DEIXEM MORRER:

- Os 51 imóveis da família Bolsonaro comprados com dinheiro vivo;
- Os cheques do Queiroz na conta da primeira dama;
- A rachadinha no gabinete do filho do presidente;
- As trocas na PF;
- Os sigilos de 100 anos."
neg,agora só falta o bolsonaro morrer🙏🏻
neg,"@Alex2olim @sandra780353070 Outra oportunista! Era isso que queria ler? 
Nem Lula nem Bolsonaro, bebê! Dois corruptos brigando pra provar quem é mais corrupto. E o povo se matando por causa disso...e duas mulheres com velhos nojentos a troco de uma posição de primeira dama!"
pos,@jose_simao Bolsonaro levantou a espada dele gritou:FORA PT e tivemos paz.
neg,nem a rainha elizabeth resistiu ao bolsonaro
neu,"Para o esquerdistas um peladão mostrar seu pênis para crianças é arte, mas o presidente Bolsonaro dizer que imbrochavel é um crime! Meu Deus que tempos sinistros estamos vivendo!!"
neg,Até meu tio com Alzheimer sabe que o Bolsonaro é incapaz de governar esse país
neu,Faz sentido pra você? #bolsonaro https://t.co/xJkglTM0AA
neu,@igorgadelham @Metropoles @jairbolsonaro foi a última autoridade a receber mensagem oficial da Rainha. https://t.co/bwFv2mQM1B
neu,@jairbolsonaro bolsonaro qual o intuito de gritar que você usa Viagra? Até agora não entendi kkkkkkk
neu,@yuribossx @jairbolsonaro Corri? Terceira pessoa do singular? Pra onde você correu?
neg,@CHStruecker @franciscoimpar Calma Tchutchuca d Bolsonaro https://t.co/ZkKXtrsm0x
neu,"Alguém tem dúvidas do SHOWMICIO?Teve louro José, palhaço,bobo da corte,treta de casal,sujeito falando de ser imbroxavel,mulher com cara de nojo  os caraio 

Bolsonaro envia ministro para representá-lo em solenidade no Congresso https://t.co/kdRnrL2nSs via @UOLNoticias @UOL"
neu,"@brom_elisa @jairbolsonaro O Brasil não acredita mais em vcs da imprensa! Temos acesso à informação na íntegra e por completa hoje, não dependemos mais desses veículos de comunicação parciais, enviesados e com clara preferência política."
pos,"#TBT
Dia em que o nosso Presidente esteve em Joinville! Dia 02 de outubro, é Bolsonaro  em Brasília, e Sidney aqui, em Santa Catarina! 🇧🇷

PROPAGANDA ELEITORAL CNPJ 47.497.149/0001-91
ELEIÇÃO 2022 Sidney Sabel https://t.co/Gx4yhE7n5D"
pos,@GloboNews Aquele tanto de gente com Bolsonaro nas ruas não é povo? Onde está esse povo que o Lula fala?
neu,"Nem Bolsonaro, nem Lula, só não quero o Brasil se transformando em Venezuela"
neu,rainha elizabeth nao tankou o imbroxável do bolsonaro ontem e foi de base
neg,@carolinam0reira @FialhoSimao @mafaldacampello @jairbolsonaro @CBF_Futebol queres é pika
neg,"@emanuelle_slima ela viveu 2 guerras,viu o homem ir à lua,pandemia e os krl mas não resistiu ao governo Bolsonaro ✊🏻"
neu,"@folha Pelo que estou ouvindo na mídia, estão furiosos que Bolsonaro “usou politicamente” o 7 de Setembro - algo que só o Lula podia fazer no 1° de Maio."
pos,"BRASIL: O PT SENTIU: ALIADOS DE LULA SE IMPRESSIONARAM COM TAMANHO DA MANIFESTAÇÃO EM APOIO A BOLSONARO
https://t.co/1GwwBi3KlQ https://t.co/PoL5p703sx"
pos,Declaração de ex-esquerdista que conseguiu abrir os olhos a tempo de votar na reeleição do Presidente Bolsonaro. https://t.co/H80nuh0EFK
pos,@eduazz_ @11Clvs @derffell @LulaOficial @ricardostuckert Bolsonaro no primeiro turno.
neg,bolsonaro vc é corno
neg,"É surreal a quantidade de acadêmico de medicina apoiador do bolsonaro. Me faz questionar o futuro da profissão, como futuros médicos podem apoiar um cara que não tem o mínimo de respeito pela vida. Uma inversão de valores total"
neg,@jairbolsonaro veio broxa benga mole
pos,"A esquerda está furiosa pelo seguinte motivo:ñ foram as milhões d pessoas q ocuparam Brasília,Copacabana e São Paulo que causaram o mau humor.O q causou o furor foram as manifestações que ocorreram em todas cidades brasileiras,mostras d amor ao Brasil,à liberdade e ao Bolsonaro https://t.co/RQWm7hzAoY"
neu,PDT vê abuso de poder político no 7/9 e pede inelegibilidade de Bolsonaro https://t.co/Pl2sGOZg8D
neg,@RY0ASUKA__ A reeleição do bolsonaro é uma coisa que eu espero que ninguém veja
pos,@LulaOficial Aceita que dói menos... A massa verde amarela vai fazer a diferença dia 2 de outubro... contando as horas... Bolsonaro Reeleito 2️⃣2️⃣✅✌🏻🙌🏻💪🏻🚀😎👉🏻🇧🇷
neu,@jairbolsonaro vai ter aula?
neu,Dilemas que levaram ao Poder Moderador no Império e intervenções militares ainda inflamam governo Bolsonaro. https://t.co/kvTrKKzDCl
pos,"@SalomaoAneto Ainda bem que nossa princesa primeira dama continuará sendo Michele Bolsonaro até 31/12/2026. ""CHOLA"" esquerda maldita. https://t.co/i1wiv1BMcM"
neg,@togeniri_ tankou mais um ano completo de Bolsonaro n kkkkkk
neg,@perfextwalls ta mal pq a racista morreu? foi é tarde e devia ter levado o bolsonaro junto
neu,"Na passeata do Bolsonaro eu não vi um pobre, dentro dos padrões de vida da minha cidade claro."
neu,Entre Lula e bolsonaro eu dou o cu
neu,"@tadeuseverino2 @Claudio64516788 @jairbolsonaro Tenho certeza que sim, mas grande parte se levam pelos ""intelectuais"" que se acham o dono da verdade, que o povo tem de viver com chip de coitado se contentando com migalhas e aceitar quem mais roubou o Brasil de volta"
neu,@ElaineApdaSilv2 @Nelifaria @jairbolsonaro Quem fala o que quer escuta o que não quer
pos,@laderechadiario Bolsonaro é maior que Trump!
neu,Eu não ouvi o presidente @jairbolsonaro pedindo para os candidatos de esquerda ficarem em 🏠
pos,"@MarcosMeloCh @renancalheiros @LulaOficial Meu voto está bem representado no Bolsonaro, ruim seria se fosse o ladrão do petrolao"
pos,"@lavajato_100 Bolsonaro. Os ignorantes não anula,  logo se anularmos teremos que aguentar a escolha dos ignorantes. Bolsonaro pode ser tosco, mas não é quadrilheiro nem chefe de organização criminosa."
neu,nao acredito q o mano foi pesquisar no search bolsonaro até achar meu tweet e comentar falta do q fazer mesmo viu https://t.co/G3SmDG77eq
neg,Eu tenho certeza que o Bolsonaro é brocha!
neu,"@CleberAmaral_ @MoniqueCheker @RenatoSdeLima @profeborto @isoudapaz @DamaresRizia @jairbolsonaro @LulaOficial @cirogomes @simonetebetbr @fdavilaoficial Isso. Porém, somente nós profissionais da segurança pública e outros operadores tem essa preocupação. Os políticos e muitos ""especialista"" muito falam e pouco agem. Pelo menos, com nossas observações ainda temos luz no fim do túnel."
neg,"Vc sabia? Petrobrás perdeu mais de R$ 28 bilhões em valor de mercado após fala de Bolsonaro 
 https://t.co/JljEBlUokn"
neu,Presta mais atenção...Lula... Quem vetou o piso dos enfermeiros foi o Barroso e não o Bolsonaro! https://t.co/P0ws1M5ryi
neu,"Vc sabia? Bolsonaro se manifestou dizendo que ""daria uma porrada"", caso visse o seu filho fumando maconha 
 https://t.co/0SnAegC2Nz"
neu,"@trueswant @CassioPachec @Felipe29628599 @Thiagonsam Fica bem claro aí que erraram ABSURDAMENTE feio no caso do Bolsonaro.

Haddad ficou mais próximo da margem de erro."
neg,@jairbolsonaro pra comprar tem que ser com dinheiro vivo?
neg,"@EpilUncensored Pois é meu querido...
Se bolsonaro vencer, vai ser bem difícil o DataFolha defender alguma legitimidade. 

Mas relaxa  sabemos que na última semana antes da eleição, ""haverá uma reação de Bolsonaro""

Que patético hahahahaha"
pos,"@dedorneles Nos meus 82 anos nunca tinha visto uma multidão de gente unidos pelo mesmo motivo,salvar o Brasil do comunismo,foi fantástico o resgate da nossa bandeira por Bolsonaro que até então era queimada pisoteada rasgada pela esquerda comunista 🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷Parabens Brasil"
neu,"QUEM MANDOU MATAR @jairbolsonaro? 
 
 1.463 DIAS 
 
SEM saber quem mandou matar @jairbolsonaro. 
 
@policiafederal @CarlosBolsonaro 
@RenanBolsonaro @BolsonaroSP 
@RevistaTerca @CNNBrasil 
 
#QuemMandouMatarBolsonaro"
neu,"Bolsonaro decreta luto oficial de três dias por morte da rainha Elizabeth II

- Monarca britânica morreu aos 96 anos.

Saiba mais: 
https://t.co/RUoIaph2nR"
pos,"Ipva da vespa quase 200 reais mais barato 🥳
Obrigada, Bolsonaro"
pos,Dia 2 é 22!! @jairbolsonaro https://t.co/X67liIXnow
neu,meu pai falando que a rainha morreu pq ouviu o bolsonaro falando imbroxável ☠
neu,@GodGilberto @FialhoSimao @mafaldacampello @jairbolsonaro @CBF_Futebol NÓS SÓ QUEREMOS O BENFICA CAMPEÃO OHHHHH SPORT LISBOA
neu,Alguém tem adesivo do Bolsonaro
pos,"Amanhã tem PR Bolsonaro 👈 no Tocantins
Motociata em Araguatins!!! Vai ser show!!!! 💚💛💚💛 🥳🥳🥳 @EduardoGomesTO @jairbolsonaro @ronaldodimasto https://t.co/uddYRDtyec"
neu,Bolsonaro cometeu crime eleitoral? Juristas explicam https://t.co/WMXhzoWfeX
pos,@BlogdoNoblat Bolsonaro tem razão
neu,"@tvbadv @analuizadenovo @PaulaoMCM @GCasaroes @monark Isso um dia antes do segundo turno, mas um mês antes do primeiro turno, as pesquisas diziam que Bolsonaro perdia até pra Marina no segundo turno. Pesquise."
neu,"Em programa eleitoral veiculado nesta quinta-feira (8/9) no rádio e na TV, a campanha do presidente Jair Bolsonaro prometeu um incremento de R$ 200 no Auxílio Brasil para quem arrumar emprego, levando o benefício de R$ 600 para R$ 800.
#auxiliobrasil

https://t.co/epzEj1S1oe https://t.co/bEIYXCKMAu"
neg,"@jairbolsonaro TENHO UM IMÓVEL PRA VENDER, MAS QRO RECEBER EM DINHEIRO VIVO , LEMBREI LOGO DE VC BOZO, QUER COMPRAR?"
pos,"Com Presidente Bolsonaro reeleito, não podemos continuar com um congresso esquerdista.
Escolham os candidatos indicados pelo Presidente."
neg,@CNNBrasil Espero que o Bolsonaro não diga nada. Vamos evitar mais essa vergonha.
neu,@Sabrinna_xxys isso é um sinal de que o Bolsonaro irá governar a Inglaterra
neg,fodase lula ela nao nos interessa trate de derrubar o bolsonaro https://t.co/4yJyQJEIhN
pos,"Se fosse o @jairbolsonaro, já era motivo da esquerda bater https://t.co/heleS7mXTV"
neg,"@Nars_JB2022 @fabiofaria Vc acha mesmo que essa galerinha uniformizada, q foi de caravana para um evento, com todo planejamento prévio comida e hospedagem representa todos os Brasileiros, e por isso o Bolsonaro será reeleito, infelizmente vc  desconhece a realidade do Brasil. https://t.co/E1pIHqxJo9"
neg,@jairbolsonaro Sai daí lixo!
neg,"Não é novidade alguma que o MEC nas mãos dos ministros de Bolsonaro é um bagunça, mas não vamos permitir que a falta de responsabilidade desse governo nos tire da universidade! #prorrogafies"
